   0.0000000000000000        1.0203266507581803        0.0000000000000000        0.0000000000000000        1.0000000000000000        3.6297590639607648E-003
   9.9999997500000001E-005   1.0091633523253374        1.8919535637890571E-002   1.4450080061819545E-005   1.0110530909793638        3.6281654770766092E-003
   2.0049999900000000E-004  0.99913259250131381        3.7613858783080954E-002   6.3467600008037264E-006   1.0212058170867024        3.6285741970106178E-003
   3.0150957199999998E-004  0.98926473625379441        5.6415473984836900E-002   2.6836516223748768E-005   1.0313921586156889        3.6285521012823551E-003
   4.0303840100000001E-004  0.98039037301737175        7.5009821789826292E-002   2.4858409854775171E-005   1.0407332044221325        3.6294311598176836E-003
   5.0509627899999999E-004  0.97165843156391629        9.3723015575652754E-002   5.1543982510927188E-005   1.0500831828032338        3.6289604311134532E-003
   6.0769315999999998E-004  0.96381348258598376       0.11224482480568633        5.5640666171204167E-005   1.0586379953844609        3.6302809159538939E-003
   7.1083911499999998E-004  0.95609975161171890       0.13089204266217991        8.8564156320301363E-005   1.0671737419488296        3.6293838578258363E-003
   8.1454432800000004E-004  0.94918270353273804       0.14936204914447598        9.8795138188843078E-005   1.0749609691562352        3.6311355171227732E-003
   9.1881916199999998E-004  0.94239259217605320       0.16795919962543940        1.3803047972579460E-004   1.0826984731545359        3.6298251180639468E-003
   1.0236740299999999E-003  0.93632170150588323       0.18639188216141017        1.5448137576017429E-004   1.0897314412264414        3.6319995060000009E-003
   1.1291195400000001E-003  0.93037879207155061       0.20494869864539345        2.0011275535478587E-004   1.0966819877517819        3.6302969734160794E-003
   1.2351664499999999E-003  0.92508783817539542       0.22335236641604733        2.2287957631556476E-004   1.1029699777232129        3.6328771900591222E-003
   1.3418257000000001E-003  0.91992996915296976       0.24187242151980348        2.7499714023367046E-004   1.1091414663302308        3.6307990906158821E-003
   1.4491083600000000E-003  0.91536512022165417       0.26024947477846355        3.0418095262805958E-004   1.1146908558122126        3.6337730786651212E-003
   1.5570255900000001E-003  0.91094152750520085       0.27873048986791515        3.6287431423263157E-004   1.1200888981154518        3.6313378198048001E-003
   1.6655887000000000E-003  0.90705884573737705       0.29707751060174853        3.9857930523220061E-004   1.1249041631316323        3.6346913884550774E-003
   1.7748092100000001E-003  0.90332786753006822       0.31551144359456651        4.6393002950822712E-004   1.1295331210736828        3.6319188507271832E-003
   1.8846988700000000E-003  0.90009130160018092       0.33381930147999872        5.0625641954896053E-004   1.1336178453477608        3.6356360600461883E-003
   1.9952694400000000E-003  0.89701850832257035       0.35219246298880641        5.7833634243966597E-004   1.1374818355957588        3.6325463232369281E-003
   2.1065329200000002E-003  0.89439825313494770       0.37044624645443291        6.2737569528842655E-004   1.1408396812434247        3.6366103591338661E-003
   2.2185016399999999E-003  0.89195491857901654       0.38873925329131637        7.0624053939028419E-004   1.1439435240471878        3.6332237233040387E-003
   2.3311879499999999E-003  0.88992597313813526       0.40691827092717475        7.6207084016244222E-004   1.1465792466652731        3.6376164051041275E-003
