 0.000000000000000E+00 1.034466530577820 0.000000000000000E+00 0.000000000000000E+00 1.000000000000000 2.735438934747658E-03
 9.999999750000000E-05 1.009917066865222 1.844859297524523E-02 2.691356784970998E-05 1.024268712181702 2.732258213362067E-03
 2.004999990000000E-04 0.9887844215121008 3.633298861547135E-02 7.244560294231650E-06 1.046164768684421 2.732652826187781E-03
 3.015095720000000E-04 0.9683534134434938 5.435704976216615E-02 3.975195868385790E-05 1.068236149602396 2.732549351683719E-03
 4.030384010000000E-04 0.9506648578955875 7.186743492172099E-02 2.576344579142768E-05 1.088125275609135 2.733528611869446E-03
 5.050962790000000E-04 0.9334300766564070 8.955337211224190E-02 6.390046618522924E-05 1.108207198851238 2.732851632928023E-03
 6.076931600000000E-04 0.9184765752894423 0.1067686012350756 5.532843479291745E-05 1.126270621978936 2.734379660660586E-03
 7.108391150000000E-04 0.9038180201869030 0.1241820296301621 9.891453098527277E-05 1.144519907622333 2.733152140612262E-03
 8.145443280000000E-04 0.8910921517834389 0.1411629552743082 9.559440289829497E-05 1.160894171323064 2.735213104533409E-03
 9.188191620000000E-04 0.8785591257337316 0.1583541352623354 1.445391453219079E-04 1.177429688807724 2.733460159670951E-03
 1.023674030000000E-03 0.8676881006564641 0.1751481219851350 1.463960407433703E-04 1.192218785477424 2.736035995068469E-03
 1.129119540000000E-03 0.8569453301663540 0.1921556162705004 2.006799752165206E-04 1.207131482718746 2.733784683541003E-03
 1.235166450000000E-03 0.8476495482293578 0.2087995234892764 2.077115538625907E-04 1.220415169000265 2.736854496454784E-03
 1.341825700000000E-03 0.8384429249072831 0.2256527051320341 2.673727021161655E-04 1.233775169400307 2.734131881743836E-03
 1.449108360000000E-03 0.8305092954535953 0.2421749112451402 2.796358512761602E-04 1.245614869743473 2.737676815648669E-03
 1.557025590000000E-03 0.8226433868249595 0.2588956371474522 3.447589988292979E-04 1.257476617692600 2.734509812050410E-03
 1.665588700000000E-03 0.8159075139597747 0.2753173137585533 3.623597943918816E-04 1.267919709201203 2.738509351980448E-03
 1.774809210000000E-03 0.8092303277409614 0.2919210790578537 4.330755494727443E-04 1.278325884193748 2.734926525861980E-03
 1.884698870000000E-03 0.8035641990613258 0.3082571620337698 4.561527449675546E-04 1.287409147930119 2.739357207991262E-03
 1.995269440000000E-03 0.7979566001628811 0.3247539419039743 5.326225013038143E-04 1.296393705144256 2.735389954719897E-03
 2.106532920000000E-03 0.7932600404376997 0.3410136541772286 5.613487484894627E-04 1.304145932028797 2.740226569668670E-03
 2.218501640000000E-03 0.7886281467342704 0.3574084291401812 6.437545519645500E-04 1.311736644264431 2.735907838864249E-03
 2.331187950000000E-03 0.7848225839487570 0.3735955679938989 6.783302893457515E-04 1.318180923807733 2.741123709106718E-03
 2.444604180000000E-03 0.7810924131198856 0.3898888518780979 7.668664134089321E-04 1.324401218377075 2.736487587386224E-03
 2.558763140000000E-03 0.7781161221177205 0.4060015867486057 8.075216562123282E-04 1.329557207476025 2.742055429754777E-03
 2.673677870000000E-03 0.7752294127772120 0.4221898455214727 9.023803451563329E-04 1.334428116394408 2.737136909987132E-03
 2.789361400000000E-03 0.7730343735966576 0.4382212576397312 9.493779885251328E-04 1.338313276784096 2.743029015466985E-03
 2.905827020000000E-03 0.7709451534371238 0.4542968104315949 1.050754898709246E-03 1.341855694261578 2.737868579600847E-03
 3.023088210000000E-03 0.7694944872724322 0.4702347591472896 1.104424408933799E-03 1.344486901528401 2.744068169531563E-03
 3.141158730000000E-03 0.7681655343733405 0.4861861452649335 1.212708100092343E-03 1.346723720561864 2.738630671322005E-03
 3.260052300000000E-03 0.7674299988614401 0.5020149050840307 1.272338956152571E-03 1.348121073177697 2.745123305860595E-03
 3.379783130000000E-03 0.7668388337513585 0.5178191334715920 1.387965107368983E-03 1.349068369722974 2.739525022953347E-03
 3.500365650000000E-03 0.7667940914147051 0.5335203871799226 1.454462736280898E-03 1.349258448774947 2.746302088253985E-03
 3.621814310000000E-03 0.7669197436626350 0.5491538186389958 1.577529364283383E-03 1.348942871434118 2.740549299666070E-03
 3.744143990000000E-03 0.7675463408664358 0.5647042982061297 1.651740068644105E-03 1.347955659096316 2.747494745204962E-03
 3.867369610000000E-03 0.7683693217484244 0.5801434666941193 1.780886271520747E-03 1.346415085243920 2.741590939739526E-03
 3.991506530000000E-03 0.7696608266511396 0.5955028434985765 1.863038755649112E-03 1.344273718829947 2.748795371433196E-03
 4.116570110000000E-03 0.7711642023116086 0.6107201852554900 1.998938019076079E-03 1.341554741135244 2.742777127374379E-03
 4.242576190000000E-03 0.7731116002065985 0.6258478029135901 2.088786592903427E-03 1.338295844200863 2.750162036505559E-03
 4.369540610000000E-03 0.7752818625476944 0.6408076147062804 2.231551903444115E-03 1.334450786240648 2.744086590070203E-03
 4.497479650000000E-03 0.7778762545510548 0.6556587805718527 2.328984276983250E-03 1.330122095915950 2.751618576722040E-03
 4.626410080000000E-03 0.7807001083477420 0.6703189979806987 2.478561793843346E-03 1.325212524890848 2.745520775084902E-03
 4.756348670000000E-03 0.7839310986043379 0.6848445564023281 2.583395283163833E-03 1.319873694239979 2.753177392421629E-03
 4.887312190000000E-03 0.7873936084034239 0.6991570801459236 2.739587437329613E-03 1.313972141330966 2.747084579695451E-03
 5.019317850000000E-03 0.7912474394540938 0.7133031960576978 2.851520352813380E-03 1.307695995742358 2.754849858373972E-03
 5.152383350000000E-03 0.7953300228871479 0.7272142752512819 3.013973350931720E-03 1.300887258052319 2.748785136535734E-03
 5.286526870000000E-03 0.7997875857865407 0.7409229587373428 3.132564944559631E-03 1.293760720887767 2.756647900339818E-03
 5.421766550000000E-03 0.8044658074546380 0.7543739139824673 3.300748741571653E-03 1.286142845356312 2.750630364410429E-03
 5.558120550000000E-03 0.8095003889000151 0.7675834319091828 3.425382972672467E-03 1.278267633560783 2.758583054425100E-03
 5.695607980000000E-03 0.8147415790239380 0.7805114019884899 3.598566532124561E-03 1.269952534271737 2.752629607778305E-03
 5.834247920000000E-03 0.8203165839444186 0.7931573183649145 3.728431606263506E-03 1.261445190126076 2.760667396614317E-03
 5.974059920000000E-03 0.8260775367874678 0.8054967821250577 3.905666002808319E-03 1.252558449096088 2.754793516795814E-03
 6.115063560000000E-03 0.8321442002778573 0.8175132843391071 4.039737612386783E-03 1.243549708762137 2.762910944732590E-03
