 0.000000000000000E+00 1.020640684025564 0.000000000000000E+00 0.000000000000000E+00 1.000000000000000 1.638149525838416E-03
 9.999999750000000E-05 1.006470390555309 1.064147364475919E-02 1.050773129251694E-05 1.014062499440290 1.636815861838204E-03
 2.004999990000000E-04 0.9934518032204546 2.111237353557241E-02 1.158952238322946E-06 1.027352212284277 1.636897447328402E-03
 3.015095720000000E-04 0.9807054143120930 3.164896024673051E-02 1.266552224606906E-05 1.040704007066810 1.636829716405662E-03
 4.030384010000000E-04 0.9689478191187151 4.202233971564760E-02 4.326606059453841E-06 1.053335764790849 1.637094610621994E-03
 5.050962790000000E-04 0.9574180493189541 5.247375997540828E-02 1.690674526660099E-05 1.066017440830499 1.636852280946021E-03
 6.076931600000000E-04 0.9467561445994527 6.276850455987795E-02 9.571885350035435E-06 1.078028247214939 1.637291039882647E-03
 7.108391150000000E-04 0.9362895891325995 7.315183243542382E-02 2.322459899250041E-05 1.090073714419250 1.636878587130659E-03
 8.145443280000000E-04 0.9265892153504670 8.338440919755467E-02 1.689079007838861E-05 1.101493855966172 1.637486326432999E-03
 9.188191620000000E-04 0.9170603543614414 9.371453688696006E-02 3.161843860752075E-05 1.112931173180485 1.636909210856349E-03
 1.023674030000000E-03 0.9082113255017868 0.1038993977368646 2.628742064004448E-05 1.123785567040444 1.637680906474496E-03
 1.129119540000000E-03 0.8995165673815093 0.1141893831483087 4.209670833671274E-05 1.134637805710421 1.636944778883021E-03
 1.235166450000000E-03 0.8914276715630028 0.1243392815400856 3.777540947312403E-05 1.144946765869366 1.637875362104701E-03
 1.341825700000000E-03 0.8834808372665306 0.1346006468865217 5.467751207074061E-05 1.155232781880994 1.636986140790817E-03
 1.449108360000000E-03 0.8760760233246928 0.1447269086333015 5.137813317392564E-05 1.165012692647641 1.638070388693477E-03
 1.557025590000000E-03 0.8688049385865027 0.1549697451679061 6.938862321017657E-05 1.174747732773913 1.637034272005757E-03
 1.665588700000000E-03 0.8620204233847784 0.1650822607448512 6.712820558458474E-05 1.184011603974946 1.638268583410606E-03
 1.774809210000000E-03 0.8553643401161201 0.1753153887536492 8.629251695792300E-05 1.193207778737225 1.637093990554593E-03
 1.884698870000000E-03 0.8491460958045899 0.1854229574241723 8.512681535695396E-05 1.201966018804047 1.638472393431935E-03
 1.995269440000000E-03 0.8430532988003228 0.1956541939263751 1.054826495006988E-04 1.210633146900537 1.637164137421726E-03
 2.106532920000000E-03 0.8373555305767821 0.2057645920849198 1.054486271434300E-04 1.218893693139666 1.638680566322130E-03
 2.218501640000000E-03 0.8317820848730826 0.2160007848542451 1.270348386494226E-04 1.227039284424740 1.637245573014757E-03
 2.331187950000000E-03 0.8265658755567999 0.2261208956211125 1.281749256337962E-04 1.234807889171859 1.638893972839790E-03
 2.444604180000000E-03 0.8214743625342564 0.2363679965283441 1.510351236386814E-04 1.242437404997193 1.637339306252754E-03
 2.558763140000000E-03 0.8167066394916978 0.2465037907691632 1.533977775636541E-04 1.249717812357171 1.639113876439776E-03
 2.673677870000000E-03 0.8120651696611492 0.2567669474552510 1.775811478571676E-04 1.256834879415203 1.637446792726708E-03
 2.789361400000000E-03 0.8077181551236582 0.2669236453508745 1.812219929579457E-04 1.263628522725673 1.639341201397963E-03
 2.905827020000000E-03 0.8034999042462639 0.2772072302194172 2.067831971604179E-04 1.270234583086248 1.637568720642338E-03
